id,vader_neg,vader_neu,vader_pos,vader_compound,snippet.textOrginal,snippet.likeCount,snippet.publishedAt
UgwGdVPZCeqN7lQUzB94AaABAg,0.211,0.789,0.0,-0.34,"0:07 is that Evan Edinger's room, or am I going crazy?",19,2020-03-23T17:28:40Z
UgwiM-TXLXdbWKlOFEF4AaABAg,0.118,0.882,0.0,-0.5302,Now i think i'm educated enough to ignore Content ID and let them take the little to no revenue i get from my little channel with less than 20 views per video and less than 200 subscribers...,0,2020-03-23T17:28:36Z
Ugwxk9Qq0QY1Dg3fSAl4AaABAg,0.043,0.914,0.043,-0.25,"Sure, maybe it's ""entitled"" for people to write fanfic and comment on games or use movie clips to express emotions in a chatroom, but that's how culture has always worked - you reuse, remix, and reference what came before. Disney's meddling in copyright laws is why everything that wants to have a children's lit aesthetic is using the same old sources like Alice in Wonderland and The Wizard of Oz, anything more recent is still under copyright. Without the extended laws, Mickey Mouse and Star Wars would be getting the same treatment, being retold and reworked for new audiences by new authors outside of the corporate influence of the creators.",0,2020-03-23T17:28:30Z
Ugysl4UeBQfN41AsMIx4AaABAg,0.07,0.699,0.231,0.6408,"Basically, you gotta pay for everything and don't get enough in return LMAO YouTube is BS",0,2020-03-23T17:28:19Z
UgxAIxy36Hxjq3TMoeR4AaABAg,0.279,0.721,0.0,-0.7639,"wtf Tom, you can't just start talking sense on the Internet! Have you no thought for your own safety?!",0,2020-03-23T17:28:17Z
UgxiB-XdEkPJ5DMRmWt4AaABAg,0.0,0.789,0.211,0.34,5:02 speaking faster than YouTube can detect the played song.,11,2020-03-23T17:28:15Z
UgzF_Lj2ILpHlwzijJN4AaABAg,0.0,0.286,0.714,0.875,Great video. Good explanation and examples :),0,2020-03-23T17:28:15Z
UgxqaqDOZ0eEO71kPfl4AaABAg,0.0,1.0,0.0,0.0,The beginning is so meta,0,2020-03-23T17:28:14Z
UgwNlBzHztQWcaBAGkN4AaABAg,0.0,1.0,0.0,0.0,16:11 someone gif that,5,2020-03-23T17:28:08Z
UgyhDTMko2jDcKhASQJ4AaABAg,0.0,0.719,0.281,0.5994,I can't believe you managed to get LegalEagle in this either lmao,0,2020-03-23T17:27:55Z
UgwchfrcKxTR5tvmlwF4AaABAg,0.0,0.358,0.642,0.5562,"Impressive work, Tom!",0,2020-03-23T17:27:51Z
Ugw_bb46_3qRI4-8OgB4AaABAg,0.0,1.0,0.0,0.0,I work for sesac so I feel ya,0,2020-03-23T17:27:41Z
UgyNEigbyQ8qieapEAB4AaABAg,0.0,1.0,0.0,0.0,"So, ... who walked into what?",0,2020-03-23T17:27:25Z
Ugzs0bx698jSbx4SQPV4AaABAg,0.168,0.569,0.263,0.3241,How could you say something so controversial yet so brave.,0,2020-03-23T17:27:24Z
UgxqHbG4KzHyLDdoAKF4AaABAg,0.178,0.822,0.0,-0.0772,"Tom: serious talks about copyright.
Me: Minecraft.",0,2020-03-23T17:27:23Z
UgyCDWkpZQgW7k1m1JR4AaABAg,0.0,1.0,0.0,0.0,i havent even watched yet and i already know its big mood,0,2020-03-23T17:27:21Z
Ugw30nz2wRX_Io99MqV4AaABAg,0.0,0.577,0.423,0.6588,"50 years sounds about right
great video!",0,2020-03-23T17:27:20Z
UgzTtb6izzi6MjKVrEh4AaABAg,0.474,0.526,0.0,-0.4019,capitalism is the problem,1,2020-03-23T17:27:17Z
UgwjF5-a_UXdAXGnAJh4AaABAg,0.0,0.769,0.231,0.6249,"wow, such witty commentary added by  the reactor.
This very much enhanced my experience.
Pls put in ol vidz",0,2020-03-23T17:27:10Z
UgxTkC24aD3o_sWJbaB4AaABAg,0.115,0.705,0.179,0.25,"Already thought that was Evan's room, always nice to see these strange collaborations.",1,2020-03-23T17:27:05Z
UgzPv1V3ok21XHcscmd4AaABAg,0.0,0.581,0.419,0.802,"I'm glad Jay Foreman had a Quasi-legal Cameo, it's the best sort 'allegedly'.",9,2020-03-23T17:27:03Z
UgwWZQFXL71Sbkyw4bd4AaABAg,0.367,0.633,0.0,-0.4404,i worry about memes in the future,0,2020-03-23T17:26:49Z
UgyZH56st5d4OKn4wNR4AaABAg,0.0,0.849,0.151,0.5994,This is a magnificent production. This is the kind of level headed talk about issues that YouTube and other platforms *should* have more of.,0,2020-03-23T17:26:41Z
UgxvbhscZQDe2mVyW6l4AaABAg,0.0,0.687,0.313,0.4927,Reb Day did a really good job on this,0,2020-03-23T17:26:40Z
Ugzxbhg46noX5hj8YCx4AaABAg,0.0,0.805,0.195,0.6514,"also I keep being surprised it's still the same video every 5 minutes, I'm not used to this much Tom Scott all in one go! :P",1,2020-03-23T17:26:37Z
UgyItay9R4zchAb7P5l4AaABAg,0.04,0.551,0.409,0.9723,"easier to move to a creative commons and patreon model. Like if people paid me directly to make music, I'd love to share it for free. Instead of dealing with courts and all that crap, if I can survive while being creative everything's good, who cares about copyright?",0,2020-03-23T17:26:32Z
UgwMfhzR_qbGD2YCT2p4AaABAg,0.0,0.35,0.65,0.9029,Haha great that you got LegalEagle in there :D,0,2020-03-23T17:26:31Z
Ugxjgjyyx9FcpjdM5y54AaABAg,0.0,0.503,0.497,0.8354,Great video as always Tom. Very well researched and very well put.,0,2020-03-23T17:26:29Z
UgwN9L2sGG5nXtdGHmV4AaABAg,0.0,0.953,0.047,0.3804,"In my humble opinion, copyright should require maintenance. The copyright should require official registration, display of notice and, most importantly, regular updates to the record. This would sweep the orphan records out and made people more aware of the very existence of copyright and its purpose, since you would see the © sign everywhere again.",0,2020-03-23T17:26:21Z
UgxlrVkOGLLdkMU7-0R4AaABAg,0.0,1.0,0.0,0.0,Tom has joined EmpLemon’s downward spiral,0,2020-03-23T17:25:55Z
UgwwyD67svfc4w-b20B4AaABAg,0.0,0.371,0.629,0.8588,This is an awesome video. Great job!,0,2020-03-23T17:25:48Z
UgwM0h_2cbPVUsRnxEt4AaABAg,0.216,0.784,0.0,-0.5562,Massive failure not putting a link to the music tracks that are in Content ID!,0,2020-03-23T17:25:43Z
UgzWG7beGRDSXJGmXEd4AaABAg,0.084,0.697,0.22,0.9642,"Just a super shallow thought, but individuals are likely not to be able to change this situation, at least not in a timely fashion or without some catastrophic event causing a change, it would be nice for a body like youtube to throw its corporate weight behind getting it changed for the better and not for its sole benefit. Though that is just blue sky thinking based on the faulty assumption that the location of the majority of the problems should be the the place to facilitate change the benefits everyone youtube et al included 


How any of that would work, I have no idea, just a shallow thought. But the good will alone would be huge.",0,2020-03-23T17:25:42Z
Ugwnqv5AM8wNhmDVfpt4AaABAg,0.206,0.794,0.0,-0.5267,if i could be bothered I'd reupload this video with me in the corner humming the GoT theme tune.  Alas.,0,2020-03-23T17:25:39Z
UgxPxZqR4EB9aNZKdZ94AaABAg,0.0,0.893,0.107,0.5859,They could use a fraction method for indicating fair use like the content you take from a song must be 1/10th max of that song or if you use the entire song that song must be 1/10 of the entire video. And so on,0,2020-03-23T17:25:37Z
Ugx63Rq12FaE5YanOm14AaABAg,0.18,0.82,0.0,-0.9835,"Hmmm... I haven't got 42 minutes right now, so I'll watch it later, but just going by the title, I'm going to have to disagree.
YouTube is broken. Do you know how many YouTubers I've heard of that had hundreds or thousands of their videos copyright struck by massive companies (weirdly enough, all included Warner Chapel) for music that the companies didn't own?? (Mumbo Jumbo, Matt Lowne, and Adam Neely just to name three.) All these people losing their income because a multi-million dollar company auto copyright strikes every video on their channels overnight, and YouTube does nothing. YouTube always sides with the companies. YouTubers have had thousands of videos taken down, but of course they can only appeal three before their channel is terminated. Three! Yet these companies suffer no consequences for wrongly striking YouTubers. 
Tell me that that's not broken.",0,2020-03-23T17:25:30Z
Ugx6l0F2oFSs8qs9Gh14AaABAg,0.512,0.16,0.328,-0.3182,"Awesome video, bad timing :(",0,2020-03-23T17:25:11Z
UgycAzRTpOZ7MFrRgCV4AaABAg,0.0,0.358,0.642,0.2003,legal eagle!,0,2020-03-23T17:25:03Z
Ugxr0sd8VOrcGW1vfTB4AaABAg,0.0,0.881,0.119,0.6908,"True fact, as a professional photographer, I actually make more money from copyright claims than from legitimate sales. Thanks for filming a balanced, articulate explanation of image copyright law. If more people adhered to it, I would not be spending up to two working hours a day chasing infringements",0,2020-03-23T17:24:58Z
UgwNHjyZmo36ZqQHi-14AaABAg,0.184,0.71,0.107,-0.4303,Reaction videos are the cancer of the Internet anyway. I wouldn't cry for 5 seconds if they were all gone tomorrow.,0,2020-03-23T17:24:53Z
UgwX2e_swj_4H-1FhPl4AaABAg,0.0,1.0,0.0,0.0,Wonderfull video Tom,0,2020-03-23T17:24:50Z
UgwwS72Py1mRQSgxW-14AaABAg,0.237,0.763,0.0,-0.4767,"I thought this said ""YouTube's copyright system is broken, the world's isn't""",0,2020-03-23T17:24:49Z
UgzM3QeHQAPNeDe1qqt4AaABAg,0.205,0.795,0.0,-0.4767,"The rest of the world : coronovirus 

Tom Scott : YouTubes Copyright system isn’t broken",3,2020-03-23T17:24:49Z
Ugx58sNKkgEM0w51K6p4AaABAg,0.0,0.866,0.134,0.7699,"Copyright is meant to encourage people to make new works, however, those people coasting on the hit they made back in the 60s, or a book they published over fourty years ago haven't been producing new works otherwise they wouldn't be affected by a shortened copyright term. I do agree it needs to be shorted, but I definitely think it should be 20 years.",0,2020-03-23T17:24:42Z
Ugy3IMEXxvXhqyXQf0F4AaABAg,0.152,0.764,0.083,-0.9346,"But false claims are still an issue, as are the mistakes of content id and lack of any reasonable way of youtubers especially the small ones of dealing with either, same goes for strikes for other transgressions based on completely unreasonable things, and there's no real way for youtubers to deal with those either , both often leading to channels, passion projects or even livelyhoods being deleted, locked down, or just threatened, but even that's not right and Youtube will more often than not just ignore it... It's impossible to say how significant these problems due to how big Youtube is and the massive shadow number that never gets any attention, but from what we have seen, this looks very bad for individual affected content creators to me. While it might usually be fine, sweeping those issues under the rug and saying that it should be fine, is actually bs.",0,2020-03-23T17:24:35Z
UgwNKAURGx4niwSwdTJ4AaABAg,0.0,0.724,0.276,0.9435,"Hey Tom,
I love the skit at 28:18 in which you flip the switch from fact to opinion and wanted to ask for approval of using it in form of a gif.
I hope you can answer to this legal question and we can work out a deal.
Best Regards,
a viewer",0,2020-03-23T17:24:33Z
UgwTEn1uTLrl_adPWHt4AaABAg,0.216,0.784,0.0,-0.296,yet there are still no ads on the vid...,0,2020-03-23T17:24:32Z
UgzbbbCux5nQKs3DVZJ4AaABAg,0.059,0.865,0.075,0.1511,"ooo... Tom Scott vid. that'll do for some background whilst I work, Wait... that sounds like Leonard French, gotta check this.... Ahhhh! Jay foreman. That's it. No work getting done for the next 42 mins.",0,2020-03-23T17:24:27Z
Ugx5bmVi4g7iMDwlIqh4AaABAg,0.0,1.0,0.0,0.0,So you're saying that YouTube's copyright system has adopted the art of the bodge,3,2020-03-23T17:24:25Z
UgwCe89bqVuGYR2EdEJ4AaABAg,0.0,0.342,0.658,0.8268,Superb video Tom. Really enjoyed it,0,2020-03-23T17:24:18Z
UgzSjTClMlKhl8GDnuF4AaABAg,0.0,1.0,0.0,0.0,"27:30 ""...or one of the world's largest advertising firms"" And then the ad rolls",37,2020-03-23T17:24:16Z
UgxHvMqOzt-Z1IXWpqx4AaABAg,0.1,0.859,0.041,-0.4197,"I'm not really sure if this is the right time to talk about it or not because there's no manual ruling on the YouTube strikes, so if they get you demonetized by an algorithm, it might take a long time to get it reverted.",0,2020-03-23T17:24:14Z
UgzUC5XhGQ4rcqhtW0F4AaABAg,0.0,1.0,0.0,0.0,You probably also got the message that videos won't be reviewed by YouTuber worker when they get deleted from their AI.,0,2020-03-23T17:24:12Z
Ugw-NONjH1ZCaME_8ox4AaABAg,0.0,0.69,0.31,0.6597,Thank you for including the extra takes of Jay. You've done a good thing there.,0,2020-03-23T17:24:11Z
Ugz1lZqTPh43_wfFYSB4AaABAg,0.08,0.703,0.218,0.9245,"Good point on reducing copyright. Like a great invention only getting twenty years, you increase the speed of innovation by reducing the amount of time someone can sit back on their laurels. We get sorry remake after remake of artistic works because people own them so long and they have no reason to take risk with something new. If you're livelihood was dependent on taking artistic risk, we would see much greater and broader, more democratized, artistic expression. Well done video!",0,2020-03-23T17:24:08Z
UgxMCBxdV3g4VEkO6w14AaABAg,0.0,1.0,0.0,0.0,i say 50 years or the life of the artist whatever is longest,0,2020-03-23T17:23:57Z
UgwlY7PT1R--7sWh17l4AaABAg,0.0,0.741,0.259,0.4215,11:58 If I was a lwayer I would jump at such opportunity,1,2020-03-23T17:23:47Z
UgwVM9BvF4ucY5OIb9R4AaABAg,0.0,1.0,0.0,0.0,"Didn't know DIO's stand had built in copyright protection



I had to go there",0,2020-03-23T17:23:34Z
UgxPy7BtMYKI9WG0Djt4AaABAg,0.348,0.458,0.194,-0.5281,"I love the fact that Memories never resolves the Canon allegory, and your agony brings me a little bit more joy. 

Not because I like your suffering, I just like agony.",0,2020-03-23T17:23:33Z
UgzleLhzEmR1Nd-DD4Z4AaABAg,0.046,0.824,0.129,0.937,"Anyone should be able to make a James Bond movie by now.
'Cause they'd probably do a better job.

Haha, true. But isn't this a bit different? Copyright vs IP?

Also about Content ID: I agree that for the most part, it's about as good as it can be under the current laws, but when claiming ad revenue from other people's videos and filing DMCA claims, the big firms have too much power and there is very little the small youtuber can do about it. Even if you appeal, by the time the revenue goes back to you, a good portion of the money that video will ever make is already gone. If the appeal goes through, any money claimed by then should be refunded. Also sometimes Game Developers strictly allow youtubers and streamers to post and stream videos using their game, but when you do something they don't like, like criticise the content a bit more harshly than they're used to, then they change their mind and file a DMCA, even though with criticism it would even be considered fair use.",0,2020-03-23T17:23:30Z
Ugyi9ptMobLm-2Tn8zl4AaABAg,0.0,1.0,0.0,0.0,Jay Foreman👌,0,2020-03-23T17:23:30Z
UgwC9QjLchHZgRquSJJ4AaABAg,0.231,0.769,0.0,-0.5994,Why not 50 years or until death? Whether that's before or after 50 years,0,2020-03-23T17:23:22Z
UgwCSwqDN1QRr4VEFvl4AaABAg,0.0,1.0,0.0,0.0,"40 min vid, 1 ad",1,2020-03-23T17:23:18Z
UgzItBRXLsCMoi0vipV4AaABAg,0.0,0.498,0.502,0.6166,"15:10 My thoughts, exactly :D",0,2020-03-23T17:23:11Z
UgxwBmTXnGxRMisPoZp4AaABAg,0.266,0.734,0.0,-0.4404,Tom's rapid-fire music criticism was reminiscent of Patrick Bateman,0,2020-03-23T17:23:08Z
UgxVOK7ZsHyjC79ABIx4AaABAg,0.0,0.528,0.472,0.6682,"Tom is so meta, I love it.",0,2020-03-23T17:23:04Z
Ugz6He4eDSV4x6IJlpF4AaABAg,0.0,0.884,0.116,0.5023,"I don't recall which YT channel it is, but one channel occasionally has a real lawyer cover some legal topic.  At the end of those videos, there is a disclaimer: ""This is not legal advice.  If it were legal advice, it would be followed by a bill.""",0,2020-03-23T17:23:00Z
UgwxlWD23rrAjpnUjOZ4AaABAg,0.047,0.804,0.149,0.6359,"youtube managed to create a mob against article 13 because one of the things it does is to put the blame on youtube (for example), instead of the youtuber. and everyone moved like a zombie commanded by youtube, and its so cool to trash talk Europe right?",0,2020-03-23T17:22:49Z
UgzmwH4Dd-Mb75RQKLZ4AaABAg,0.0,1.0,0.0,0.0,More of reaction tom,0,2020-03-23T17:22:41Z
UgzsWBOMgRVYqSIxXCh4AaABAg,0.0,1.0,0.0,0.0,Evan Edingers bedroom appears in this video,0,2020-03-23T17:22:20Z
Ugz-EwfKeoNSBz7S9-14AaABAg,0.116,0.839,0.045,-0.5724,"The problem with a clickbait thumbnail like this is that all I'm here to say is that youtube's copyright system is absolutely broken, no matter what deeper problems with copyright law there may be, and nothing in this video can change that. Should I watch it? Probably. But I'm not up for a 40 minute video and I probably won't ever think to come back.",0,2020-03-23T17:22:18Z
UgxKgOQqva7JlwDrJUR4AaABAg,0.0,1.0,0.0,0.0,Sudden realisation that Tom is greying on his temples....,0,2020-03-23T17:22:13Z
Ugzsb7OpJowpNV_HPRB4AaABAg,0.0,1.0,0.0,0.0,That pronunciation of Pachelbel made me wince,0,2020-03-23T17:22:11Z
UgzkRzv1N61FV-Xy3Q94AaABAg,0.0,1.0,0.0,0.0,28:25 Aaaaah! Why are you outside?!,0,2020-03-23T17:22:11Z
UgxqGBg4Q4_GW3oLADl4AaABAg,0.0,0.0,1.0,0.5574,fantastic,0,2020-03-23T17:22:10Z
Ugx2cp-PeQfgteGGVWV4AaABAg,0.0,0.494,0.506,0.6239,"Wow, you really outdid yourself!",0,2020-03-23T17:22:05Z
UgxULXKYH7UVzfV12Rt4AaABAg,0.0,1.0,0.0,0.0,Leonard French sans hat is not what I'm used to.,0,2020-03-23T17:21:50Z
UgwL7VECNZbYoUViVUJ4AaABAg,0.0,1.0,0.0,0.0,Star Trek Magical Space Communism !,0,2020-03-23T17:21:47Z
UgyTfW2FB55xkTewwhJ4AaABAg,0.0,1.0,0.0,0.0,">magical star trek post scarcity communism

that's not how you spell Fully Automated Luxury Gay Space Communism",0,2020-03-23T17:21:45Z
Ugx1E_qdgrUcFs1sVwl4AaABAg,0.0,0.245,0.755,0.7316,"Really interesting video, thanks.",0,2020-03-23T17:21:44Z
UgzWBr53HF7hHtXYFLN4AaABAg,0.0,1.0,0.0,0.0,13:22 When you are really afraid about the current virus pandemic....,0,2020-03-23T17:21:44Z
UgzZ_qgoKMiPQFWFRzR4AaABAg,0.0,1.0,0.0,0.0,*This comment has been removed due to copyright infringement.*,1,2020-03-23T17:21:43Z
UgyQ52UwhTz5uqfC5I54AaABAg,0.126,0.874,0.0,-0.1511,"Other YouTubers: Because of coronavirus, I can't upload as much, sorry!

Tom Scott:",176,2020-03-23T17:21:42Z
Ugw4AgDDcEAFTkj7McN4AaABAg,0.0,1.0,0.0,0.0,"Person: How's life going?
Me: 3:00",1,2020-03-23T17:21:41Z
Ugyj4q5yvtaMre08ijl4AaABAg,0.116,0.851,0.033,-0.7596,"Just gonna put this out there: I held this opinion for a very long time now. It was painfully obvious that Youtube does not screw people over with some broken A L G O R I T H M. Instead it's Youtube being screwed by the absolutely insane scale at which it operates.


People don't understand and it's nearly impossible to fathom how big Youtube is, it's almost a marvelous achievement of humanity to sustain it. It's not that Youtube doesn't care, it's that it is nearly impossible for them to care.


But I'm writing this comment 1 minute in, Tom will probably mention everything I've said anyways.",0,2020-03-23T17:21:23Z
Ugyci3BrvT3rXMsUHxV4AaABAg,0.0,1.0,0.0,0.0,Betcha this vid gets demonetized.,0,2020-03-23T17:21:15Z
Ugw1yKvEDowlhxzndhN4AaABAg,0.0,1.0,0.0,0.0,"I believe Tom has enough reserve videos to last until COVID-19 gets over. 

Else you can react to your old videos/some new ideas.",3,2020-03-23T17:21:13Z
UgxGKZCucqQUVDlbQKF4AaABAg,0.057,0.661,0.282,0.8481,"As nice an idea as shortening the copyright term is, I have to admit that even I would be upset if random folks were suddenly granted free reign to use Steamboat Willie or show Snow White for a profit.",0,2020-03-23T17:21:04Z
